chr	start	end	peak.annotation	target.genes
14	379501	380150	TSS	ostta14g02110
14	382616	383472	TSS	ostta14g02130
14	385033	385300	TSS	ostta14g02140
14	385834	386129	TSS	ostta14g02150
14	389378	389639	internal.gene.body	ostta14g02160
14	390114	390454	internal.gene.body	ostta14g02170
14	392885	393107	internal.gene.body	ostta14g02180
14	395830	397542	TSS	ostta14g02190
14	397893	398283	internal.gene.body	ostta14g02197
14	398640	399054	TSS	ostta14g02200
14	402565	403298	TSS	ostta14g02220
14	404715	404989	internal.gene.body	ostta14g02230
14	405653	405870	TSS	ostta14g02235
14	406230	406590	TSS	ostta14g02240
14	408453	408787	gene.body	ostta14g02250
14	410765	411089	TSS	ostta14g02270
14	412505	413391	TSS	ostta14g02290
14	413877	415391	TSS	ostta14g02310
14	415679	416044	TSS	ostta14g02320
14	417308	418190	TSS	ostta14g02330
14	418717	419215	TSS	ostta14g02340
14	420321	420686	TSS	ostta14g02345
14	422872	423646	TSS	ostta14g02360
14	424868	425322	TSS	ostta14g02370
14	426824	427202	TSS	ostta14g02380
14	428002	429004	TSS	ostta14g02400
14	430376	430627	internal.gene.body	ostta14g02410
14	432471	432718	TSS	ostta14g02420
14	435871	437200	gene.body	ostta14g02450
14	437694	438646	TSS	ostta14g02470
14	440219	440462	internal.gene.body	ostta14g02475
14	442734	443428	TSS	ostta14g02480
14	444893	446036	TSS	ostta14g02500
14	448092	448770	TSS	ostta14g02520
14	450625	451492	TSS	ostta14g02530
14	453768	454964	TSS	ostta14g02560
14	455842	457134	TSS	ostta14g02580
14	462673	463688	TSS	ostta14g02610
14	465395	466123	TSS	ostta14g02630
14	471186	471384	TSS	ostta14g02650
14	472074	473312	TSS	ostta14g02670
14	473954	474683	TSS	ostta14g02680
14	476556	478066	gene.body	ostta14g02690,ostta14g02695
14	478982	479762	TSS	ostta14g02710
14	481695	482280	TSS	ostta14g02720
14	482977	483484	intergenic	
14	483891	484233	internal.gene.body	ostta14g02740
14	487340	487724	TSS	ostta14g02750
14	490434	490698	internal.gene.body	ostta14g02760
14	491142	491872	TSS	ostta14g02770
14	492504	492821	TSS	ostta14g02775
14	496708	497056	TSS	ostta14g02790
14	497406	497905	internal.gene.body	ostta14g02795
14	500197	501147	TSS	ostta14g02810
14	504082	504392	internal.gene.body	ostta14g02820
14	504695	504992	TSS	ostta14g02830
14	505678	505934	internal.gene.body	ostta14g02840
14	509108	509443	TSS	ostta14g02850
14	511459	511674	TSS	ostta14g02860
14	513503	514086	TSS	ostta14g02880
14	517956	518361	TSS	ostta14g02910
14	520995	521311	internal.gene.body	ostta14g02930
14	522921	523457	internal.gene.body	ostta14g02940
14	523772	523979	TSS	ostta14g02945
14	529046	529930	TSS	ostta14g02980
14	531235	531635	intergenic	
14	535150	536074	TSS	ostta14g03020
14	537856	538166	TSS	ostta14g03030
14	539111	539736	TSS	ostta14g03050
14	541264	543030	TSS	ostta14g03060
14	544051	544495	TSS	ostta14g03070
15	2026	3006	TSS	ostta15g00030
15	6672	6996	TSS	ostta15g00040
15	7304	8284	gene.body	ostta15g00045
15	10631	11062	internal.gene.body	ostta15g00060
15	17343	17530	internal.gene.body	ostta15g00090
15	20624	20935	intergenic	
15	22787	23235	internal.gene.body	ostta15g00120
15	26255	26473	internal.gene.body	ostta15g00150
15	26975	27226	TES	ostta15g00160
15	27527	27751	TSS	ostta15g00170
15	33556	33888	internal.gene.body	ostta15g00195
15	34623	34843	TSS	ostta15g00200
15	35506	36941	gene.body	ostta15g00220
15	39009	40335	TSS	ostta15g00250
15	43769	44012	internal.gene.body	ostta15g00260
15	50174	50453	TSS	ostta15g00280
15	50872	51244	TES	ostta15g00290
15	53401	53759	internal.gene.body	ostta15g00310
15	54829	55606	gene.body	ostta15g00320
15	61178	62507	TSS	ostta15g00350
15	65028	65735	TSS	ostta15g00375
15	66092	66440	TSS	ostta15g00380
15	67212	67623	TSS	ostta15g00390
15	70741	71064	internal.gene.body	ostta15g00400
15	72384	73279	TSS	ostta15g00410
15	74711	75026	internal.gene.body	ostta15g00420
15	78204	78448	internal.gene.body	ostta15g00430
15	79257	79880	TSS	ostta15g00440
15	82927	83166	internal.gene.body	ostta15g00450
15	83742	84093	internal.gene.body	ostta15g00460
15	84395	85274	TSS	ostta15g00480
15	93466	94534	TSS	ostta15g00500
15	96723	97154	TSS	ostta15g00530
15	98140	99170	internal.gene.body	ostta15g00540
15	101203	101787	TSS	ostta15g00570
15	102819	103194	TSS	ostta15g00575
15	103542	103911	internal.gene.body	ostta15g00580
15	106986	107527	TSS	ostta15g00600
15	109618	109853	internal.gene.body	ostta15g00620
15	119016	120291	TSS	ostta15g00650
15	120936	121763	TSS	ostta15g00660
15	123009	123267	internal.gene.body	ostta15g00680
15	126471	130332	TSS	ostta15g00700
15	131146	133371	gene.body	ostta15g00710
15	136688	136992	internal.gene.body	ostta15g00750
15	137427	137939	internal.gene.body	ostta15g00760
15	140262	140689	TSS	ostta15g00765
15	141977	143356	gene.body	ostta15g00780
15	145393	145777	TSS	ostta15g00800
15	148280	148890	TSS	ostta15g00830
15	151328	152224	internal.gene.body	ostta15g00840
15	152952	153302	internal.gene.body	ostta15g00850
15	153837	154746	TSS	ostta15g00870
15	159568	159644	internal.gene.body	ostta15g00890
15	162886	164230	TSS	ostta15g00920
15	165128	166129	gene.body	ostta15g00930
15	167177	167959	TSS	ostta15g00940
15	170483	171098	TSS	ostta15g00955
15	172585	172993	internal.gene.body	ostta15g00960
15	173445	174087	TSS	ostta15g00980
15	177908	178368	internal.gene.body	ostta15g01000
15	179341	179775	TSS	ostta15g01010
15	180082	180776	TSS	ostta15g01030
15	181998	182422	internal.gene.body	ostta15g01040
15	184416	185837	gene.body	ostta15g01060
15	188468	188854	internal.gene.body	ostta15g01075
15	189620	191157	TSS	ostta15g01090
15	194576	194940	internal.gene.body	ostta15g01100
15	195271	195775	TSS	ostta15g01105
15	197708	198708	TSS	ostta15g01120
15	199081	199450	internal.gene.body	ostta15g01130
15	200828	201442	TSS	ostta15g01150
15	203989	204866	TSS	ostta15g01160
15	205560	206674	TSS	ostta15g01180
15	207359	207658	internal.gene.body	ostta15g01190
15	209426	209802	internal.gene.body	ostta15g01200
15	210128	210528	TSS	ostta15g01210
15	214250	214647	TSS	ostta15g01230
15	216668	216834	TSS	ostta15g01240
15	218287	218553	internal.gene.body	ostta15g01250
15	218883	219332	TSS	ostta15g01260
15	221988	222347	internal.gene.body	ostta15g01265
15	225094	225308	internal.gene.body	ostta15g01280
15	226052	226825	TSS	ostta15g01300
15	229028	229500	TSS	ostta15g01320
15	230396	231202	gene.body	ostta15g01325
15	234508	235110	gene.body	ostta15g01360
15	235678	236168	TSS	ostta15g01370
15	237454	238442	gene.body	ostta15g01390
15	240111	240856	TSS	ostta15g01410
15	246596	246828	internal.gene.body	ostta15g01440
15	247442	247705	TSS	ostta15g01450
15	257922	258146	TSS	ostta15g01490
15	259460	259662	TSS	ostta15g01495
15	260127	260330	internal.gene.body	ostta15g01500
15	261261	262253	TSS	ostta15g01520
15	275766	276079	internal.gene.body	ostta15g01530
15	276415	276650	internal.gene.body	ostta15g01540
15	277323	277825	TSS	ostta15g01550
15	282433	282683	internal.gene.body	ostta15g01560
15	283086	283395	internal.gene.body	ostta15g01570
15	285366	285691	TSS	ostta15g01580
15	287586	288439	TSS	ostta15g01610
15	289866	290143	internal.gene.body	ostta15g01620
15	291781	293181	TSS	ostta15g01640
15	293717	294651	TSS	ostta15g01660
15	295245	295667	TSS	ostta15g01670
15	297596	298697	TSS	ostta15g01700
15	307105	308431	gene.body	ostta15g01735
15	311158	311576	internal.gene.body	ostta15g01750
15	315824	316957	TSS	ostta15g01780
15	320651	321026	internal.gene.body	ostta15g01810
15	322513	323360	TSS	ostta15g01830
15	326069	326958	TSS	ostta15g01850
15	328412	328724	TSS	ostta15g01860
15	329959	330157	TSS	ostta15g01870
15	332316	332706	internal.gene.body	ostta15g01890
15	333867	334263	TSS	ostta15g01910
15	334729	335142	TSS	ostta15g01920
15	336507	336853	TSS	ostta15g01930
15	339680	341361	TSS	ostta15g01960
15	344471	345490	TSS	ostta15g01980
15	346394	346676	internal.gene.body	ostta15g01990
15	346994	347992	TSS	ostta15g02010
15	349662	350017	TSS	ostta15g02020
15	350321	350797	TSS	ostta15g02030
15	356099	356784	TSS	ostta15g02070
15	358322	359052	TSS	ostta15g02090
15	360519	361507	TSS	ostta15g02120
15	365051	366115	gene.body	ostta15g02140
15	366412	367279	TSS	ostta15g02160
15	369486	369740	TSS	ostta15g02170
15	370436	371388	TSS	ostta15g02180
15	372319	373263	TSS	ostta15g02200
15	375319	375726	TSS	ostta15g02210
15	378092	379031	TSS	ostta15g02230
15	379768	380268	TSS	ostta15g02235
15	386232	387058	gene.body	ostta15g02270
15	387695	389654	gene.body	ostta15g02290
15	391675	392027	TSS	ostta15g02310
15	392732	393852	TSS	ostta15g02325
15	395037	395463	TSS	ostta15g02330
15	399574	399867	internal.gene.body	ostta15g02350
15	401799	402545	gene.body	ostta15g02360
15	405472	406488	TSS	ostta15g02380
15	406769	406832	internal.gene.body	ostta15g02380
15	409277	409652	TSS	ostta15g02390
15	412426	413293	TSS	ostta15g02410
15	415147	416083	TSS	ostta15g02430
15	418562	418929	internal.gene.body	ostta15g02450
15	426706	426913	intergenic	
15	427857	428793	TSS	ostta15g02490
15	430586	430788	internal.gene.body	ostta15g02500
15	433162	433393	internal.gene.body	ostta15g02520
15	434933	435206	gene.body	ostta15g02530
15	443620	444036	TSS	ostta15g02540
15	445399	446300	TSS	ostta15g02550
15	447324	447830	TSS	ostta15g02555
15	448531	448766	internal.gene.body	ostta15g02560
15	449883	450297	TSS	ostta15g02570
15	452452	453351	TSS	ostta15g02590
15	456926	457777	TSS	ostta15g02630
15	459295	459766	internal.gene.body	ostta15g02640
15	462573	464160	TSS	ostta15g02670
15	465168	465699	TSS	ostta15g02680
15	466825	467156	TSS	ostta15g02690
15	468825	469082	internal.gene.body	ostta15g02700
15	470171	471352	TSS	ostta15g02720
15	472246	472646	TSS	ostta15g02730
15	475425	476046	TSS	ostta15g02740
15	477095	478547	TSS	ostta15g02760
15	479895	480631	TSS	ostta15g02790
15	481287	481571	internal.gene.body	ostta15g02795
15	483161	483509	TSS	ostta15g02800
15	484041	484447	internal.gene.body	ostta15g02805
15	485957	486194	internal.gene.body	ostta15g02810
15	487513	487878	internal.gene.body	ostta15g02820
15	488171	488450	internal.gene.body	ostta15g02830
15	491682	491981	TSS	ostta15g02840
15	493416	493782	TSS	ostta15g02850
15	497125	500058	gene.body	ostta15g02870,ostta15g02875
15	503270	503576	TSS	ostta15g02900
15	504592	504899	internal.gene.body	ostta15g02905
15	505741	506530	TSS	ostta15g02920
15	510284	510755	TSS	ostta15g02930
16	4107	5105	TSS	ostta16g00030
16	9495	10402	TSS	ostta16g00060
16	11285	12590	gene.body	ostta16g00070
16	14519	14861	internal.gene.body	ostta16g00100
16	15283	15799	gene.body	ostta16g00110
16	17232	17497	intergenic	
16	18128	18996	TSS	ostta16g00140
16	24584	25019	TSS	ostta16g00180
16	27863	29025	TSS	ostta16g00210
16	32537	33336	TSS	ostta16g00220
16	36444	37266	TSS	ostta16g00250
16	38996	39352	TSS	ostta16g00260
16	41727	42147	TSS	ostta16g00280
16	43428	43641	TSS	ostta16g00290
16	45759	46487	TSS	ostta16g00320
16	47291	48705	TSS	ostta16g00340
16	50501	50831	TSS	ostta16g00350
16	51182	51545	internal.gene.body	ostta16g00360
16	53238	54922	gene.body	ostta16g00390
16	57650	59451	gene.body	ostta16g00405,ostta16g00410
16	60288	60816	internal.gene.body	ostta16g00420
16	65858	66408	TSS	ostta16g00450
16	67057	67430	TSS	ostta16g00460
16	70042	70251	internal.gene.body	ostta16g00470
16	71002	71260	TSS	ostta16g00480
16	73594	73821	TSS	ostta16g00490
16	75034	75453	TSS	ostta16g00500
16	77695	78053	TSS	ostta16g00515
16	81198	83485	gene.body	ostta16g00530
16	84135	84379	internal.gene.body	ostta16g00545
16	87369	87651	TSS	ostta16g00560
16	98812	99177	TSS	ostta16g00610
16	99996	100984	TSS	ostta16g00630
16	102564	103785	gene.body	ostta16g00650
16	104820	105158	internal.gene.body	ostta16g00660
16	105661	105864	internal.gene.body	ostta16g00670
16	107429	107790	internal.gene.body	ostta16g00680
16	109069	109503	TSS	ostta16g00690
16	111447	111758	internal.gene.body	ostta16g00700
16	112054	112322	internal.gene.body	ostta16g00710
16	113390	113812	TSS	ostta16g00720
16	114658	115447	TSS	ostta16g00740
16	116866	117812	gene.body	ostta16g00750
16	119241	120504	gene.body	ostta16g00765,ostta16g00770
16	120997	121215	internal.gene.body	ostta16g00780
16	122526	123627	TSS	ostta16g00800
16	124699	125050	TSS	ostta16g00810
16	126113	126500	TSS	ostta16g00820
16	127308	127696	internal.gene.body	ostta16g00830
16	132720	133678	TSS	ostta16g00850
16	135269	136608	TSS	ostta16g00870
16	137292	138297	gene.body	ostta16g00880,ostta16g00890
16	139803	140096	TSS	ostta16g00910
16	141204	141446	internal.gene.body	ostta16g00920
16	142696	143496	TSS	ostta16g00940
16	145861	146693	TSS	ostta16g00960
16	150978	152020	TSS	ostta16g00980
16	157263	157654	TSS	ostta16g01010
16	158918	159171	TSS	ostta16g01020
16	160265	160587	TSS	ostta16g01030
16	163884	165532	gene.body	ostta16g01060
16	167734	168563	TSS	ostta16g01080
16	170482	170966	TSS	ostta16g01090
16	173035	173242	internal.gene.body	ostta16g01110
16	173976	174337	internal.gene.body	ostta16g01120
16	175733	176240	intergenic	
16	182327	183161	TSS	ostta16g01160
16	184840	185968	TSS	ostta16g01180
16	187777	188071	TSS	ostta16g01190
16	193439	193755	internal.gene.body	ostta16g01220
16	194091	194325	internal.gene.body	ostta16g01230
16	202445	202739	internal.gene.body	ostta16g01255
16	203290	203523	internal.gene.body	ostta16g01260
16	206058	206935	TSS	ostta16g01290
16	212236	212589	TSS	ostta16g01300
16	213347	213761	TSS	ostta16g01310
16	216898	218003	TSS	ostta16g01330
16	218583	219161	TSS	ostta16g01340
16	224332	225385	TSS	ostta16g01360
16	228684	229079	TSS	ostta16g01370
16	229544	229815	internal.gene.body	ostta16g01380
16	232776	233598	TSS	ostta16g01400
16	234362	235244	TSS	ostta16g01410
16	240117	240525	TSS	ostta16g01420
16	242281	242761	TSS	ostta16g01430
16	244884	245172	internal.gene.body	ostta16g01450
16	247697	248198	internal.gene.body	ostta16g01465
16	249788	250164	TSS	ostta16g01480
16	250916	251271	TSS	ostta16g01490
16	253810	254288	TSS	ostta16g01500
16	254922	256039	TSS	ostta16g01520
16	256994	257576	TSS	ostta16g01530
16	258088	258610	TSS	ostta16g01540
16	258948	259451	TSS	ostta16g01550
16	264508	264868	TSS	ostta16g01570
16	266004	266491	TSS	ostta16g01580
16	271817	272813	TSS	ostta16g01600
16	275349	276088	TSS	ostta16g01620
16	285560	285874	TSS	ostta16g01630
16	289577	289828	TSS	ostta16g01640
16	290174	290467	internal.gene.body	ostta16g01650
16	291496	292994	gene.body	ostta16g01660
16	295067	295353	TSS	ostta16g01690
16	295648	296110	internal.gene.body	ostta16g01700
16	296461	296748	TSS	ostta16g01710
16	301786	303210	TSS	ostta16g01730
16	303528	303945	TES	ostta16g01740
16	305207	306193	TSS	ostta16g01760
16	307415	308400	gene.body	ostta16g01770
16	309125	309533	internal.gene.body	ostta16g01780
16	309954	310400	internal.gene.body	ostta16g01790
16	311243	311998	gene.body	ostta16g01795
16	312791	313211	TSS	ostta16g01800
16	313908	314437	TSS	ostta16g01810
16	315250	316014	TSS	ostta16g01830
16	319596	320042	TSS	ostta16g01860
16	321580	322099	TSS	ostta16g01880
16	325035	326144	TSS	ostta16g01900
16	332645	333064	internal.gene.body	ostta16g01960
16	337947	338685	TSS	ostta16g01990
16	340845	341229	TSS	ostta16g02010
16	350559	350877	internal.gene.body	ostta16g02025
16	351921	352207	internal.gene.body	ostta16g02030
16	355934	356544	TSS	ostta16g02045
16	358402	358998	TSS	ostta16g02065
16	359742	360175	TSS	ostta16g02070
16	362557	362786	TSS	ostta16g02075
16	364318	364763	TSS	ostta16g02080
16	367189	367573	internal.gene.body	ostta16g02090
16	368132	368361	internal.gene.body	ostta16g02100
16	371260	372432	TES	ostta16g02105
16	383090	383491	internal.gene.body	ostta16g02120
16	383894	384185	internal.gene.body	ostta16g02130
16	413255	413547	TSS	ostta16g02150
16	419530	419841	TSS	ostta16g02190
16	428588	429011	TSS	ostta16g02200
16	429323	429589	TSS	ostta16g02210
16	430011	431126	TSS	ostta16g02230
16	432521	432954	internal.gene.body	ostta16g02240
16	434720	435173	TSS	ostta16g02245
16	435516	435725	internal.gene.body	ostta16g02250
16	437503	437666	internal.gene.body	ostta16g02260
16	438120	438356	internal.gene.body	ostta16g02270
16	440440	441249	TSS	ostta16g02290
16	442630	444635	TSS	ostta16g02310
16	445128	445572	TSS	ostta16g02320
16	446227	446622	TSS	ostta16g02330
16	448703	449395	TSS	ostta16g02340
16	450235	451304	TSS	ostta16g02347
16	453072	453339	internal.gene.body	ostta16g02350
16	454888	455608	gene.body	ostta16g02360
16	458199	458433	TSS	ostta16g02375
16	459901	460286	TES	ostta16g02380
16	460636	460908	internal.gene.body	ostta16g02390
16	462543	462899	TSS	ostta16g02400
16	464941	466208	gene.body	ostta16g02415
16	467303	467664	TSS	ostta16g02430
16	469292	470205	TSS	ostta16g02450
16	472942	473841	TSS	ostta16g02470
16	475840	476190	internal.gene.body	ostta16g02490
16	480532	481582	TSS	ostta16g02510
16	488224	488616	TSS	ostta16g02535
16	491184	491316	internal.gene.body	ostta16g02540
16	491956	492408	TSS	ostta16g02550
16	495456	495664	internal.gene.body	ostta16g02560
16	498401	498673	internal.gene.body	ostta16g02570
16	499722	501502	gene.body	ostta16g02580
16	503354	505171	gene.body	ostta16g02610
16	506680	507007	internal.gene.body	ostta16g02630
16	507578	508720	TSS	ostta16g02650
16	510439	510853	TSS	ostta16g02660
16	513506	513758	TSS	ostta16g02675
16	514581	515170	TSS	ostta16g02680
16	517814	518077	TSS	ostta16g02690
16	519765	520142	internal.gene.body	ostta16g02700
16	521552	521950	internal.gene.body	ostta16g02710
16	525921	526183	internal.gene.body	ostta16g02720
17	2156	3236	TSS	ostta17g00020
17	8429	8642	internal.gene.body	ostta17g00030
17	9117	9470	internal.gene.body	ostta17g00040
17	13367	14141	TSS	ostta17g00050
17	14660	15026	internal.gene.body	ostta17g00060
17	16055	16274	TSS	ostta17g00065
17	16631	17502	TSS	ostta17g00070
17	18045	19109	TSS	ostta17g00090
17	19951	20438	TSS	ostta17g00100
17	21135	22363	TSS	ostta17g00120
17	23781	24087	internal.gene.body	ostta17g00130
17	24605	25530	TSS	ostta17g00150
17	26045	27553	TSS	ostta17g00165
17	28073	28577	TSS	ostta17g00170
17	36892	37457	gene.body	ostta17g00200
17	39955	40640	TSS	ostta17g00230
17	41647	42076	TSS	ostta17g00240
17	42414	42891	TSS	ostta17g00250
17	45728	46394	TSS	ostta17g00270
17	48536	49549	TSS	ostta17g00275
17	49869	50579	TSS	ostta17g00280
17	52369	52731	TSS	ostta17g00290
17	55190	56523	gene.body	ostta17g00320
17	60875	61937	TSS	ostta17g00340
17	62440	62789	internal.gene.body	ostta17g00350
17	63150	64263	gene.body	ostta17g00360
17	66822	68539	TSS	ostta17g00380
17	70094	71257	TSS	ostta17g00400
17	77844	78583	TSS	ostta17g00450
17	79989	80792	TSS	ostta17g00470
17	81950	82182	internal.gene.body	ostta17g00480
17	83978	84782	TSS	ostta17g00490
17	86941	87219	internal.gene.body	ostta17g00500
17	88305	88689	internal.gene.body	ostta17g00510
17	90091	90480	TSS	ostta17g00520
17	91342	91829	TSS	ostta17g00540
17	97042	97151	internal.gene.body	ostta17g00560
17	98288	98703	TSS	ostta17g00570
17	99620	99827	internal.gene.body	ostta17g00580
17	101082	101871	TSS	ostta17g00600
17	102291	102725	TSS	ostta17g00610
17	105077	105838	TSS	ostta17g00620
17	106180	106632	TSS	ostta17g00630
17	110778	111158	TSS	ostta17g00640
17	112210	113175	TSS	ostta17g00660
17	118100	118807	TSS	ostta17g00670
17	119329	120572	TSS	ostta17g00690
17	122221	123004	TSS	ostta17g00700
17	124442	125576	TSS	ostta17g00730
17	126697	127464	TSS	ostta17g00740
17	129092	129492	TSS	ostta17g00750
17	131731	132360	TSS	ostta17g00770
17	137487	137820	internal.gene.body	ostta17g00795
17	138488	139375	TSS	ostta17g00800
17	140621	142448	gene.body	ostta17g00820
17	143152	143519	TSS	ostta17g00840
17	144935	145732	TSS	ostta17g00860
17	148801	148985	internal.gene.body	ostta17g00870
17	149882	150628	TSS	ostta17g00880
17	153181	153457	TSS	ostta17g00890
17	153842	154244	TSS	ostta17g00900
17	155937	156219	TSS	ostta17g00910
17	157463	157782	internal.gene.body	ostta17g00920
17	158125	158871	gene.body	ostta17g00930
17	162044	162580	TSS	ostta17g00950
17	163298	163679	TSS	ostta17g00960
17	166087	166453	TSS	ostta17g00980
17	166747	167174	internal.gene.body	ostta17g00990
17	167839	168139	internal.gene.body	ostta17g01000
17	168517	168895	internal.gene.body	ostta17g01010
17	170306	171266	TSS	ostta17g01030
17	172244	172436	internal.gene.body	ostta17g01035
17	174124	175606	TSS	ostta17g01060
17	176149	176549	TSS	ostta17g01070
17	177151	177415	internal.gene.body	ostta17g01080
17	179330	179617	TSS	ostta17g01090
17	182194	183118	TSS	ostta17g01120
17	184018	184452	internal.gene.body	ostta17g01130
17	184813	185189	TSS	ostta17g01140
17	187742	188010	internal.gene.body	ostta17g01150
17	189201	189564	internal.gene.body	ostta17g01160
17	190008	190333	TSS	ostta17g01170
17	193078	193839	TSS	ostta17g01190
17	195662	196432	TSS	ostta17g01210
17	197228	197913	TSS	ostta17g01220
17	198895	199266	TSS	ostta17g01230
17	202343	204276	gene.body	ostta17g01250
17	204936	206562	TSS	ostta17g01270
17	206991	207511	TSS	ostta17g01280
17	208508	208808	internal.gene.body	ostta17g01290
17	211429	211833	TSS	ostta17g01310
17	212702	213555	TSS	ostta17g01330
17	214661	214876	internal.gene.body	ostta17g01340
17	216527	217660	TSS	ostta17g01350
17	220397	221778	gene.body	ostta17g01365
17	224205	225370	TSS	ostta17g01390
17	230218	231049	TSS	ostta17g01420
17	235667	236114	internal.gene.body	ostta17g01450
17	236714	237036	internal.gene.body	ostta17g01460
17	239959	240282	internal.gene.body	ostta17g01470
17	240698	241089	TSS	ostta17g01480
17	242425	243682	TSS	ostta17g01500
17	246980	247005	internal.gene.body	ostta17g01510
17	247020	247403	TSS	ostta17g01510
17	248979	249731	TSS	ostta17g01540
17	250492	250829	internal.gene.body	ostta17g01550
17	252346	252572	internal.gene.body	ostta17g01560
17	254194	254963	TSS	ostta17g01580
17	255569	255834	internal.gene.body	ostta17g01590
17	259691	260807	TSS	ostta17g01620
17	261256	262668	TES	ostta17g01620
17	262955	263335	internal.gene.body	ostta17g01640
17	267944	268190	TSS	ostta17g01650
17	268548	268846	TSS	ostta17g01660
17	272959	274031	TSS	ostta17g01700
17	275566	275798	TSS	ostta17g01710
17	277010	277357	internal.gene.body	ostta17g01720
17	280351	280715	TSS	ostta17g01730
17	281020	281404	TSS	ostta17g01740
17	284120	284707	TSS	ostta17g01760
17	285788	286454	TSS	ostta17g01780
17	288206	288463	TSS	ostta17g01790
17	289074	289291	TSS	ostta17g01800
17	291488	291819	TSS	ostta17g01810
17	296857	297135	internal.gene.body	ostta17g01830
17	297508	297729	TSS	ostta17g01835
17	298151	298512	internal.gene.body	ostta17g01840
17	301036	301557	TSS	ostta17g01850
17	304004	304665	gene.body	ostta17g01870
17	305705	306661	TSS	ostta17g01885
17	307528	308184	TSS	ostta17g01890
17	314551	314987	internal.gene.body	ostta17g01900
17	315511	315908	internal.gene.body	ostta17g01910
17	318576	318966	TSS	ostta17g01920
17	320873	321276	internal.gene.body	ostta17g01930
17	328008	328349	TSS	ostta17g01950
17	329784	330426	TSS	ostta17g01970
17	331888	332097	TSS	ostta17g01980
17	335231	335437	TSS	ostta17g02000
17	337888	338268	TSS	ostta17g02005
17	338588	338839	TSS	ostta17g02007
17	340962	341339	TSS	ostta17g02008
17	342467	342722	intergenic	
17	345219	345748	TSS	ostta17g02030
17	350144	350468	internal.gene.body	ostta17g02070
17	352031	352865	TSS	ostta17g02075
17	354226	355755	TSS	ostta17g02090
17	357572	358760	TSS	ostta17g02110
17	361444	361960	TSS	ostta17g02130
17	363887	364243	internal.gene.body	ostta17g02140
17	365219	365534	internal.gene.body	ostta17g02150
17	365969	366348	TSS	ostta17g02160
17	367915	368133	internal.gene.body	ostta17g02170
17	374542	374754	internal.gene.body	ostta17g02180
17	376287	376836	TSS	ostta17g02185
17	378912	379152	TSS	ostta17g02190
17	379543	379652	internal.gene.body	ostta17g02200
17	382266	382700	TSS	ostta17g02220
17	383249	383466	internal.gene.body	ostta17g02230
17	385045	385316	internal.gene.body	ostta17g02240
17	385827	386308	internal.gene.body	ostta17g02250
17	389639	390556	TSS	ostta17g02290
17	393110	394742	gene.body	ostta17g02305
17	396426	396706	TSS	ostta17g02320
17	398979	399356	internal.gene.body	ostta17g02330
17	399742	399993	TSS	ostta17g02340
17	401410	401599	internal.gene.body	ostta17g02350
17	405458	406084	TSS	ostta17g02390
17	407259	408311	TSS	ostta17g02410
18	416	828	intergenic	
18	3475	4406	TSS	ostta18g00030
18	5574	6277	TSS	ostta18g00050
18	7501	7917	internal.gene.body	ostta18g00060
18	8234	8645	TSS	ostta18g00070
18	16912	17089	TSS	ostta18g00090
18	17380	17765	TSS	ostta18g00100
18	19561	20443	TSS	ostta18g00120
18	23292	23622	internal.gene.body	ostta18g00150
18	25562	25949	TSS	ostta18g00170
18	27462	27824	TSS	ostta18g00190
18	29716	29948	internal.gene.body	ostta18g00200
18	30436	30728	internal.gene.body	ostta18g00210
18	32921	33784	TSS	ostta18g00240
18	34784	35198	TSS	ostta18g00245
18	35726	35936	TSS	ostta18g00250
18	41739	42128	TSS	ostta18g00270
18	45994	46412	TSS	ostta18g00275
18	46977	48232	TSS	ostta18g00280
18	51433	51775	TSS	ostta18g00300
18	54418	55462	TSS	ostta18g00310
18	59069	59308	internal.gene.body	ostta18g00330
18	61931	62196	internal.gene.body	ostta18g00340
18	62887	63153	TSS	ostta18g00350
18	66658	67365	TSS	ostta18g00370
18	69763	69991	internal.gene.body	ostta18g00380
18	71321	71683	internal.gene.body	ostta18g00385
18	73155	73392	internal.gene.body	ostta18g00390
18	75623	76185	TSS	ostta18g00400
18	77461	77942	TSS	ostta18g00420
18	81482	82543	gene.body	ostta18g00440
18	85187	85334	internal.gene.body	ostta18g00460
18	85882	86395	internal.gene.body	ostta18g00470
18	93358	94622	TSS	ostta18g00500
18	96929	97175	TSS	ostta18g00510
18	101036	102280	TSS	ostta18g00530
18	106189	106552	internal.gene.body	ostta18g00550
18	112443	113038	TSS	ostta18g00560
18	114850	115146	internal.gene.body	ostta18g00570
18	116668	116934	TSS	ostta18g00580
18	117292	118037	TSS	ostta18g00590
18	118565	119474	TSS	ostta18g00610
18	121259	121640	internal.gene.body	ostta18g00620
18	121988	124109	gene.body	ostta18g00630,ostta18g00640
18	125956	126427	TSS	ostta18g00660
18	127523	128831	TSS	ostta18g00680
18	141800	142380	TSS	ostta18g00730
18	144079	145153	TSS	ostta18g00750
18	146028	146723	TSS	ostta18g00760
18	147546	147873	internal.gene.body	ostta18g00770
18	149597	150460	TSS	ostta18g00790
18	150832	151093	TES	ostta18g00800
18	152423	152672	internal.gene.body	ostta18g00810
18	153019	153853	TES	ostta18g00820
18	155519	155885	internal.gene.body	ostta18g00840
18	159980	160243	internal.gene.body	ostta18g00850
18	163041	163249	internal.gene.body	ostta18g00880
18	168681	169665	TSS	ostta18g00910
