Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ostta07g00920	-	7	+	135404	136711	109.232414	203.332504	239.691666
ostta07g00930	-	7	-	137068	137535	48.254272	89.823723	105.885666
ostta07g00940	-	7	-	137854	138726	35.013744	65.176918	76.831612
ostta07g00950	-	7	-	138871	139755	9.236158	17.192802	20.267153
ostta07g00960	-	7	-	139934	141172	5.256658	9.785094	11.534828
ostta07g00970	-	7	+	141195	141816	5.151515	9.589375	11.304110
ostta07g00980	-	7	+	142077	143563	387.735565	721.756836	850.818665
ostta07g00990	-	7	-	143835	144167	20.687689	38.509445	45.395557
ostta07g01000	-	7	+	144277	145482	1.973466	3.673541	4.330430
ostta07g01010	-	7	-	145532	146503	20.695473	38.523933	45.412640
ostta07g01020	-	7	-	146950	147504	25.291893	47.080017	55.498692
ostta07g01030	-	7	-	147534	147803	7.822222	14.560807	17.164515
ostta07g01040	-	7	+	147874	149475	61.484398	114.451157	134.916885
ostta07g01050	-	7	+	149657	152359	2.125046	3.955703	4.663046
ostta07g01060	-	7	+	152396	153115	19.251390	35.835823	42.243851
ostta07g01070	-	7	+	153259	154446	9.567340	17.809284	20.993876
ostta07g01080	-	7	+	154564	155652	3.284665	6.114295	7.207630
ostta07g01090	-	7	+	155779	157326	10.469638	19.488884	22.973812
ostta07g01100	-	7	-	157380	158159	15.969231	29.726192	35.041718
ostta07g01110	-	7	+	158530	160113	67.322601	125.318787	147.727814
ostta07g01120	-	7	-	160187	161854	54.535671	101.516342	119.669113
ostta07g01130	-	7	+	162309	163133	17.230303	32.073635	37.808922
ostta07g01140	-	7	-	163175	163402	37.320175	69.470268	81.892677
ostta07g01150	-	7	+	163415	165301	11.728140	21.831543	25.735376
ostta07g01160	-	7	-	165419	166257	101.773399	189.447800	223.324142
ostta07g01170	-	7	+	166390	166822	7.933333	14.767635	17.408329
ostta07g01175	-	7	+	166889	167089	32.761192	60.983871	71.888779
ostta07g01180	-	7	+	167221	167772	105.313408	196.037415	231.092087
ostta07g01190	-	7	-	167857	168879	26.146627	48.671078	57.374256
ostta07g01200	-	7	-	169124	170551	131.962524	245.643860	289.568970
ostta07g01205	-	7	-	170791	171288	83.879517	156.138931	184.059113
ostta07g01210	-	7	-	171380	172729	32.497036	60.492149	71.309128
ostta07g01220	-	7	+	173161	174333	18.634272	34.687077	40.889690
ostta07g01230	-	7	+	174365	177826	4.497978	8.372837	9.870035
ostta07g01250	-	7	+	178083	178860	1.252137	2.330811	2.747598
ostta07g01260	-	7	-	178982	181063	25.415947	47.310940	55.770901
ostta07g01270	-	7	+	181303	182472	40.104279	74.652786	88.001915
ostta07g01280	-	7	-	182536	183252	13.798466	25.685385	30.278349
ostta07g01285	-	7	+	183626	184189	18.027483	33.557560	39.558193
ostta07g01290	-	7	+	184427	185314	86.485359	160.989624	189.777176
ostta07g01300	-	7	-	185394	186161	2.708333	5.041472	5.942969
ostta07g01310	-	7	+	186223	188763	28.669422	53.367176	62.910095
ostta07g01320	-	7	-	188811	189560	22.213333	41.349380	48.743324
ostta07g01330	-	7	-	189682	191128	13.064543	24.319212	28.667883
ostta07g01340	-	7	-	191181	191828	62.719135	116.749588	137.626312
ostta07g01350	-	7	+	192180	193209	609.853577	1135.222168	1338.218262
ostta07g01360	-	7	-	193407	194420	6.938856	12.916450	15.226121
ostta07g01370	-	7	-	194550	195140	8.098139	15.074416	17.769966
ostta07g01380	-	7	+	195200	197017	7.276678	13.545295	15.967413
ostta07g01390	-	7	-	197053	198894	16.744843	31.169968	36.743664
ostta07g01400	-	7	+	199003	200274	16.104839	29.978622	35.339287
ostta07g01410	-	7	-	200348	201031	34.779240	64.740395	76.317032
ostta07g01420	-	7	+	201107	202570	25.241804	46.986782	55.388779
ostta07g01430	-	7	-	202652	203824	18.177322	33.836483	39.886993
ostta07g01435	-	7	+	204107	205114	5.706349	10.622179	12.521597
ostta07g01440	-	7	+	205163	206311	26.067884	48.524498	57.201469
ostta07g01450	-	7	-	206397	206975	92.746117	172.643799	203.515335
ostta07g01460	-	7	+	207154	207810	7.439878	13.849086	16.325527
ostta07g01470	-	7	+	207951	209051	24.637604	45.862080	54.062965
ostta07g01480	-	7	-	209140	211533	9.334586	17.376022	20.483137
ostta07g01490	-	7	+	211865	212851	65.405266	121.749725	143.520554
ostta07g01500	-	7	-	212915	213601	45.397381	84.505714	99.616707
ostta07g01510	-	7	-	213795	214106	18.179487	33.840511	39.891747
ostta07g01520	-	7	+	214649	217418	34.218288	63.696209	75.086121
ostta07g01530	-	7	+	217584	218249	83.538063	155.503326	183.309845
ostta07g01540	-	7	+	218401	219537	49.452946	92.055016	108.515945
ostta07g01550	-	7	+	219984	221246	41.498814	77.248657	91.061974
ostta07g01560	-	7	-	221282	221890	17.827587	33.185463	39.119560
ostta07g01570	-	7	-	222113	224776	0.657282	1.223509	1.442292
ostta07g01575	-	7	-	224880	225427	17.691359	32.931877	38.820629
ostta07g01580	-	7	-	225510	229628	19.232580	35.800808	42.202576
ostta07g01590	-	7	+	229744	230928	3.287342	6.119278	7.213504
ostta07g01600	-	7	-	230987	232906	9.941927	18.506567	21.815842
ostta07g01610	-	7	+	233269	234805	595.753723	1108.975708	1307.278687
ostta07g01620	-	7	-	234901	236832	20.861801	38.833549	45.777622
ostta07g01630	-	7	+	237111	237455	33.252174	61.897816	72.966148
ostta07g01640	-	7	-	237516	251945	5.416078	10.081850	11.884647
ostta07g01650	-	7	+	252198	254078	39.710262	73.919334	87.137314
ostta07g01660	-	7	-	254301	255314	58.638065	109.152809	128.671097
ostta07g01670	-	7	+	255679	256749	16.271709	30.289246	35.705456
ostta07g01680	-	7	+	256934	258757	26.356909	49.062508	57.835682
ostta07g01690	-	7	+	258870	259442	33.275742	61.941689	73.017868
ostta07g01700	-	7	-	259490	263362	7.066357	13.153790	15.505899
ostta07g01710	-	7	+	263411	264979	8.930529	16.623882	19.596502
ostta07g01720	-	7	-	265060	265707	21.864197	40.699474	47.977200
ostta07g01730	-	7	+	265957	266673	57.730824	107.464005	126.680321
ostta07g01740	-	7	-	266925	268163	155.970139	290.333221	342.249542
ostta07g01750	-	7	-	268802	269998	25.094402	46.712395	55.065331
ostta07g01760	-	7	-	270040	270761	87.291901	162.490982	191.546997
ostta07g01770	-	7	+	271123	272385	19.437847	36.182903	42.653000
ostta07g01780	-	7	+	272540	273142	20.154230	37.516430	44.224976
ostta07g01790	-	7	-	273225	275171	17.184900	31.989122	37.709293
ostta07g01800	-	7	-	275432	276370	103.919060	193.441879	228.032410
ostta07g01810	-	7	+	276769	278328	28.456409	52.970661	62.442677
ostta07g01820	-	7	-	278399	281050	38.179867	71.070557	83.779121
ostta07g01830	-	7	+	281214	282455	19.044283	35.450298	41.789387
ostta07g01840	-	7	+	282655	283124	0.000000	0.000000	0.000000
ostta07g01850	-	7	-	283139	286306	20.564882	38.280842	45.126080
ostta07g01860	-	7	+	286716	287590	126.660744	235.774765	277.935120
ostta07g01870	-	7	-	287694	288351	36.064102	67.132126	79.136444
ostta07g01880	-	7	-	288522	291452	23.533264	43.806389	51.639683
ostta07g01890	-	7	-	291573	292733	16.806202	31.284187	36.878307
ostta07g01895	-	7	-	292846	293820	72.397949	134.766373	158.864792
ostta07g01900	-	7	+	294182	294802	126.682770	235.815765	277.983459
ostta07g01910	-	7	-	294830	298876	22.613789	42.094814	49.622051
ostta07g01920	-	7	-	299247	302567	54.734718	101.886856	120.105888
ostta07g01930	-	7	-	303603	304257	38.192230	71.093567	83.806252
ostta07g01940	-	7	+	304352	304811	28.652298	53.335300	62.872517
ostta07g01950	-	7	+	305276	308852	32.754417	60.971260	71.873909
ostta07g01960	-	7	+	309135	310253	29.486149	54.887486	64.702255
ostta07g01970	-	7	-	310333	311136	16.411692	30.549820	36.012623
ostta07g01975	-	7	-	311276	311752	72.838577	135.586594	159.831665
ostta07g01980	-	7	+	312178	316878	8.128696	15.131298	17.837021
ostta07g01990	-	7	+	316944	317430	128.398148	239.008881	281.747559
ostta07g02000	-	7	-	317623	317979	32.165268	59.874577	70.581123
ostta07g02010	-	7	-	318107	320488	39.231319	73.027802	86.086357
ostta07g02020	-	7	+	320774	321604	46.367027	86.310677	101.744431
ostta07g02030	-	7	-	321679	322308	30.846825	57.420338	67.688026
ostta07g02040	-	7	+	322495	325524	68.179840	126.914505	149.608887
ostta07g02050	-	7	+	325649	327013	4.488645	8.355464	9.849556
ostta07g02060	-	7	+	327518	328066	58.653915	109.182320	128.705887
ostta07g02070	-	7	+	328280	329131	12.416667	23.113213	27.246231
ostta07g02080	-	7	-	329256	329756	5.275449	9.820072	11.576061
ostta07g02090	-	7	-	329866	331191	17.319759	32.240158	38.005222
ostta07g02100	-	7	+	331215	331817	23.978441	44.635071	52.616547
ostta07g02110	-	7	-	331879	334026	13.314712	24.784893	29.216835
ostta07g02120	-	7	-	334134	336353	492.196838	916.208008	1080.040894
ostta07g02130	-	7	+	336993	338120	46.411346	86.393181	101.841682
ostta07g02140	-	7	-	338156	339560	19.331274	35.984524	42.419140
ostta07g02150	-	7	-	339958	340456	72.638298	135.213776	159.392197
ostta07g02160	-	7	+	340514	341419	9.098234	16.936060	19.964502
ostta07g02170	-	7	-	341479	342027	33.963570	63.222054	74.527184
ostta07g02180	-	7	+	343092	344456	272.269592	506.820801	597.448608
ostta07g02190	-	7	-	344611	345042	9.907408	18.442310	21.740095
ostta07g02200	-	7	-	345238	347073	11.132897	20.723518	24.429218
ostta07g02210	-	7	+	347235	348965	10.954939	20.392256	24.038721
ostta07g02220	-	7	-	349125	349655	51.273075	95.443130	112.509911
ostta07g02230	-	7	+	349785	350885	14.823795	27.594004	32.528255
ostta07g02240	-	7	-	350926	358809	6.387430	11.889989	14.016111
ostta07g02250	-	7	+	358905	361301	48.838131	90.910561	107.166840
ostta07g02260	-	7	-	361381	363639	84.059761	156.474442	184.454620
ostta07g02270	-	7	+	363999	365540	22.492867	41.869724	49.356709
ostta07g02280	-	7	-	365594	366757	52.814434	98.312317	115.892159
ostta07g02290	-	7	+	366998	368830	51.206223	95.318680	112.363213
ostta07g02300	-	7	+	368924	370228	5.396935	10.046215	11.842642
ostta07g02310	-	7	-	370300	372629	58.450619	108.803886	128.259781
ostta07g02320	-	7	-	372820	375021	0.430064	0.800550	0.943701
ostta07g02330	-	7	-	375112	378543	53.302155	99.220184	116.962372
ostta07g02340	-	7	+	378865	379446	194.151199	361.406006	426.031281
ostta07g02350	-	7	-	379516	380952	23.064022	42.932911	50.610012
ostta07g02360	-	7	+	381271	383097	13.723591	25.546007	30.114050
ostta07g02370	-	7	+	383265	383846	24.818882	46.199524	54.460751
ostta07g02380	-	7	-	383965	384870	263.441498	490.387604	578.076843
ostta07g02390	-	7	+	385976	388876	45.204929	84.147476	99.194405
ostta07g02400	-	7	-	388910	389431	1.931992	3.596339	4.239423
ostta07g02410	-	7	-	389739	389855	1.111111	2.068296	2.438141
ostta07g02420	-	7	-	390090	390338	1.176707	2.190401	2.582080
ostta07g02430	-	7	-	390505	391482	0.071575	0.133234	0.157059
ostta07g02440	-	7	-	391684	392082	42.984962	80.015083	94.323074
ostta07g02450	-	7	+	392455	393621	40.381321	75.168488	88.609833
ostta07g02460	-	7	-	393623	394249	18.414913	34.278748	40.408348
ostta07g02470	-	7	+	394418	395956	107.517868	200.140945	235.929398
ostta07g02480	-	7	-	396017	396478	14.744589	27.446564	32.354454
ostta07g02490	-	7	+	396520	397605	10.021178	18.654091	21.989744
ostta07g02500	-	7	+	398095	399901	2881.904785	5364.569824	6323.842285
ostta07g02510	-	7	+	400253	402007	8.344159	15.532375	18.309814
ostta07g02520	-	7	-	402031	403803	15.128033	28.160330	33.195854
ostta07g02530	-	7	+	404174	405239	1569.564941	2921.692871	3444.139160
ostta07g02540	-	7	-	405448	408546	13.890610	25.856909	30.480543
ostta07g02550	-	7	+	408843	410321	77.102097	143.522995	169.187225
ostta07g02560	-	7	+	410477	410770	19.840136	36.931751	43.535751
ostta07g02570	-	7	-	410842	414018	40.240005	74.905434	88.299736
ostta07g02580	-	7	+	414251	415468	14.284893	26.590855	31.345730
ostta07g02590	-	7	-	415545	416540	89.829315	167.214294	197.114899
ostta07g02600	-	7	-	416738	419170	26.868473	50.014771	58.958225
ostta07g02610	-	7	+	419292	419753	23.193731	43.174358	50.894638
ostta07g02620	-	7	+	419894	421447	9.458816	17.607271	20.755737
ostta07g02630	-	7	+	421578	423092	9.946535	18.515144	21.825953
ostta07g02640	-	7	+	423306	423959	24.636086	45.859257	54.059635
ostta07g02650	-	7	+	424351	425847	34.879761	64.927521	76.537605
ostta07g02660	-	7	+	426039	426884	21.561983	40.136913	47.314049
ostta07g02670	-	7	+	426974	428128	8.992208	16.738695	19.731848
ostta07g02675	-	7	-	428163	428897	10.118367	18.835005	22.203009
ostta07g02680	-	7	-	428986	431148	36.701797	68.319176	80.535751
ostta07g02690	-	7	+	431240	431578	34.455399	64.137581	75.606422
ostta07g02700	-	7	-	431775	432515	60.093853	111.862709	131.865570
ostta07g02710	-	7	+	432647	433223	107.256981	199.655304	235.356918
ostta07g02720	-	7	-	433356	434765	66.580139	123.936714	146.098618
ostta07g02725	-	7	+	435193	436608	29.068502	54.110050	63.785805
ostta07g02730	-	7	+	436704	438779	3.583815	6.671153	7.864063
ostta07g02740	-	7	-	438810	439652	13.623962	25.360554	29.895432
ostta07g02750	-	7	-	439749	440752	34.064018	63.409035	74.747604
ostta07g02760	-	7	-	440862	445601	6.485021	12.071651	14.230258
ostta07g02770	-	7	-	445805	447856	45.073586	83.902977	98.906197
ostta07g02780	-	7	-	448331	450600	40.648449	75.665741	89.195999
ostta07g02790	-	7	+	450759	451487	7.873397	14.656066	17.276810
ostta07g02800	-	7	+	451596	452222	19.888235	37.021286	43.641296
ostta07g02805	-	7	-	452327	453694	8.777778	16.339542	19.261318
ostta07g02810	-	7	-	453970	455406	152.050797	283.037506	333.649200
ostta07g02820	-	7	+	455619	457097	59.003380	109.832832	129.472717
ostta07g02830	-	7	-	457199	458239	16.463978	30.647146	36.127354
ostta07g02840	-	7	+	458393	459412	41.944118	78.077583	92.039124
ostta07g02850	-	7	+	459672	460115	86.063065	160.203537	188.850525
ostta07g02855	-	7	-	460183	460677	21.785858	40.553650	47.805302
ostta07g02860	-	7	-	460711	462324	14.736679	27.431837	32.337097
ostta07g02870	-	7	+	462383	463201	11.672771	21.728476	25.613880
ostta07g02880	-	7	-	463283	464995	21.817610	40.612755	47.874977
ostta07g02890	-	7	-	465392	467689	58.232811	108.398445	127.781845
ostta07g02900	-	7	-	467919	468605	32.339157	60.198265	70.962692
ostta07g02910	-	7	+	468908	470446	20.928526	38.957756	45.924034
ostta07g02920	-	7	+	470543	471358	11.590686	21.575676	25.433758
ostta07g02930	-	7	-	471417	473990	54.630924	101.693649	119.878128
ostta07g02940	-	7	+	474229	474549	17.903427	33.326633	39.285980
ostta07g02950	-	7	+	474815	475198	58.075520	108.105652	127.436699
ostta07g02960	-	7	-	475273	476868	2.476191	4.609347	5.433573
ostta07g02970	-	7	+	477161	480598	36.489601	67.924179	80.070122
ostta07g02980	-	7	-	480655	481098	1.110360	2.066898	2.436493
ostta07g02990	-	7	+	481272	482237	7.156315	13.321241	15.703297
ostta07g03000	-	7	+	482528	483556	20.059280	37.339687	44.016624
ostta07g03010	-	7	-	483615	485123	7.351889	13.685297	16.132450
ostta07g03020	-	7	+	485188	486300	4.323450	8.047958	9.487064
ostta07g03030	-	7	+	486371	486658	201.413193	374.923981	441.966461
ostta07g03040	-	7	-	486765	489821	27.206085	50.643223	59.699055
ostta07g03050	-	7	-	489993	491177	90.599998	168.648880	198.806046
ostta07g03060	-	7	+	491689	494049	54.472469	101.398689	119.530418
ostta07g03070	-	7	-	494198	496087	135.269745	251.800125	296.826080
ostta07g03080	-	7	+	496344	498866	0.206104	0.383656	0.452260
ostta07g03090	-	7	+	498889	499344	10.776316	20.059753	23.646763
ostta07g03100	-	7	+	499439	501253	11.397245	21.215593	25.009285
ostta07g03110	-	7	-	501266	502768	17.893547	33.308247	39.264301
ostta07g03120	-	7	-	502933	504464	14.687584	27.340450	32.229366
ostta07g03130	-	7	+	504541	505809	83.766754	155.929031	183.811661
ostta07g03140	-	7	+	506210	507163	111.918243	208.332092	245.585236
ostta07g03150	-	7	-	507192	507362	8.286550	15.425137	18.183401
ostta07g03160	-	7	-	507565	509954	78.587593	146.288193	172.446899
ostta07g03170	-	7	+	509983	510558	9.125868	16.987499	20.025141
ostta07g03180	-	7	-	510618	510773	22.910257	42.646683	50.272602
ostta07g03190	-	7	+	510808	511200	82.005089	152.649750	179.945999
ostta07g03200	-	7	-	511252	512577	40.752640	75.859688	89.424629
ostta07g03210	-	7	+	512858	516916	5.018970	9.342646	11.013263
ostta07g03220	-	7	-	516972	518291	9.881061	18.393265	21.682281
ostta07g03230	-	7	+	519147	519916	113.299103	210.902512	248.615311
ostta07g03240	-	7	+	520051	521442	0.676724	1.259699	1.484954
ostta07g03250	-	7	-	521408	521993	0.000000	0.000000	0.000000
ostta07g03260	-	7	+	522160	523344	4.277637	7.962679	9.386536
ostta07g03270	-	7	-	523382	524143	31.884518	59.351971	69.965065
ostta07g03280	-	7	+	524299	525144	32.988178	61.406399	72.386856
ostta07g03290	-	7	+	525291	526844	8.492922	15.809292	18.636250
ostta07g03300	-	7	-	526994	527425	125.158562	232.978500	274.638824
ostta07g03310	-	7	+	527758	528525	0.516927	0.962242	1.134307
ostta07g03320	-	7	-	528557	529492	13.947650	25.963087	30.605709
ostta07g03330	-	7	-	529544	532184	25.778179	47.985226	56.565762
ostta07g03340	-	7	+	532300	533301	28.200600	52.494480	61.881344
ostta07g03350	-	7	+	533402	535267	9.852626	18.340336	21.619886
ostta07g03360	-	7	-	535409	535948	25.337036	47.164051	55.597748
ostta07g03370	-	7	+	535997	536647	20.204302	37.609638	44.334850
ostta07g03380	-	7	-	536896	538630	174.757553	325.305389	383.475250
ostta07g03400	-	7	+	538836	539609	34.055557	63.393288	74.729034
ostta07g03410	-	7	-	539770	541528	797.397705	1484.329224	1749.751465
ostta07g03420	-	7	+	542175	547574	40.439259	75.276337	88.736969
ostta07g03430	-	7	-	547736	548194	92.041397	171.332001	201.968948
ostta07g03440	-	7	+	549024	550661	996.137390	1854.276611	2185.851562
ostta07g03450	-	7	-	550923	552026	34.641304	64.483635	76.014359
ostta07g03460	-	7	-	552231	552677	19.248322	35.830109	42.237118
ostta07g03470	-	7	-	552836	554539	35.308685	65.725937	77.478806
ostta07g03480	-	7	-	554814	555971	8.683074	16.163252	19.053505
ostta07g03490	-	7	-	556165	557091	51.464939	95.800270	112.930916
ostta07g03500	-	7	+	557394	557846	348.050781	647.884949	763.737305
ostta07g03510	-	7	-	557971	566538	3.780812	7.037856	8.296339
ostta07g03520	-	7	+	566678	567921	15.139881	28.182384	33.221855
ostta07g03530	-	7	+	568119	570842	10.897944	20.286161	23.913656
ostta07g03540	-	7	+	570984	572459	18.491869	34.422001	40.577209
ostta07g03550	-	7	-	572519	574997	36.934692	68.752701	81.046799
ostta07g03560	-	7	-	575399	577483	59.377937	110.530060	130.294617
ostta07g03565	-	7	+	577810	578253	13.921171	25.913797	30.547606
ostta07g03570	-	7	+	578271	579032	61.662731	114.783127	135.308212
ostta07g03580	-	7	-	579999	580538	12.611111	23.475164	27.672905
ostta07g03590	-	7	+	581071	585123	6.020479	11.206922	13.210901
ostta07g03600	-	7	-	585181	588312	3.621967	6.742171	7.947781
ostta07g03610	-	7	-	588603	589631	62.633625	116.590408	137.438660
ostta07g03620	-	7	-	589805	593773	25.134542	46.787117	55.153412
ostta07g03630	-	7	-	594111	595010	11.340000	21.109034	24.883671
ostta07g03635	-	7	-	595223	595774	26.449276	49.234451	58.038368
ostta07g03640	-	7	-	595826	599427	39.554268	73.628960	86.795006
ostta07g03650	-	7	+	600736	601250	573.945435	1068.380249	1259.424072
ostta07g03660	-	7	-	601351	602610	47.266666	87.985321	103.718536
ostta07g03670	-	7	+	604037	605353	54.692738	101.808708	120.013763
ostta07g03680	-	7	-	605041	606006	73.870384	137.507263	162.095795
ostta07g03690	-	7	-	607028	607843	141.367645	263.151154	310.206879
ostta07g03700	-	7	-	608206	608970	22.511765	41.904903	49.398178
ostta07g03710	-	7	-	609121	609921	25.641697	47.731167	56.266273
ostta07g03720	-	7	+	609999	610718	4.976389	9.263383	10.919826
ostta07g03730	-	7	-	610781	611671	47.053871	87.589218	103.251595
ostta07g03740	-	7	+	612164	613477	20.814308	38.745140	45.673405
ostta07g03750	-	7	-	613521	614348	1.971014	3.668977	4.325050
ostta07g03760	-	7	-	614577	615608	15.145349	28.192562	33.233852
ostta07g03770	-	7	-	615825	616960	9.063697	16.871769	19.888718
ostta07g03780	-	7	+	617152	617649	18.873493	35.132381	41.414623
ostta07g03790	-	7	+	618027	618863	102.459976	190.725830	224.830719
ostta07g03800	-	7	-	618943	619773	83.061371	154.615967	182.263824
ostta07g03810	-	7	+	620004	621056	14.105413	26.256758	30.951893
ostta07g03820	-	7	-	621548	623347	152.645279	284.144104	334.953705
ostta07g03830	-	7	+	623934	625286	17.991133	33.489895	39.478432
ostta07g03840	-	7	-	625393	627696	31.257378	58.184566	68.588913
ostta07g03850	-	7	+	628191	629456	37.692730	70.163765	82.710182
ostta07g03860	-	7	-	629521	629721	53.124378	98.889267	116.572273
ostta07g03870	-	7	-	630276	630573	1.518018	2.825740	3.331028
ostta07g03880	-	7	+	630667	631686	114.238228	212.650665	250.676041
ostta07g03885	-	7	+	631932	632189	29.829458	55.526543	65.455589
ostta07g03890	-	7	+	632194	632991	63.937347	119.017250	140.299469
ostta07g03900	-	7	+	633209	636865	11.376538	21.177048	24.963848
ostta07g03910	-	7	-	636900	639674	32.889008	61.221794	72.169243
ostta07g03920	-	7	+	639861	640586	20.143288	37.496063	44.200966
ostta07g03930	-	7	-	640704	640970	12.119850	22.560698	26.594917
ostta07g03940	-	7	+	641045	641599	11.230631	20.905447	24.643679
ostta07g03950	-	7	+	641792	646333	23.627916	43.982582	51.847378
ostta07g03960	-	7	+	646501	648955	32.048264	59.656776	70.324379
ostta07g03980	-	7	+	649412	651691	26.991667	50.244091	59.228546
ostta07g03990	-	7	-	651759	652433	20.727407	38.583378	45.482716
ostta07g04000	-	7	-	652645	653949	119.044250	221.596924	261.222046
ostta07g04010	-	7	+	654589	655995	36.887703	68.665237	80.943695
ostta07g04020	-	7	-	656046	657416	14.469001	26.933565	31.749723
ostta07g04030	-	7	+	657869	658354	31.967077	59.505650	70.146233
ostta07g04040	-	7	-	658442	661815	7.994541	14.881573	17.542639
ostta07g04050	-	7	+	661964	662722	20.444006	38.055840	44.860840
ostta07g04060	-	7	-	662785	664038	40.559807	75.500732	89.001488
ostta07g04070	-	7	-	664276	665124	22.116608	41.169331	48.531075
ostta07g04080	-	7	+	665195	665722	19.757576	36.778072	43.354588
ostta07g04090	-	7	-	665863	666908	35.118145	65.371262	77.060699
ostta07g04100	-	7	-	667627	669230	10.308448	19.188833	22.620108
ostta07g04110	-	7	-	669301	670650	81.375565	151.477921	178.564621
ostta07g04120	-	7	+	671084	673705	26.800533	49.888302	58.809143
ostta07g04130	-	7	-	673746	674381	22.727200	42.305923	49.870914
ostta07g04140	-	7	+	674540	675670	32.813438	61.081127	72.003418
ostta07g04150	-	7	-	675758	677332	20.399364	37.972736	44.762878
ostta07g04160	-	7	-	677524	678560	36.133335	67.261002	79.288361
ostta07g04170	-	7	-	678723	679772	6.618095	12.319364	14.522266
ostta07g04180	-	7	+	680030	680594	266.329742	495.763947	584.414612
ostta07g04190	-	7	-	680803	681765	24.484943	45.577908	53.727978
ostta07g04200	-	7	+	682187	683002	143.558823	267.229980	315.015015
ostta07g04210	-	7	-	683048	686140	5.491109	10.221517	12.049290
ostta07g04220	-	7	+	686342	687262	8.834962	16.445988	19.386797
ostta07g04230	-	7	+	687587	689142	0.236364	0.439984	0.518660
ostta07g04240	-	7	+	689313	690059	44.087013	82.066513	96.741333
ostta07g04250	-	7	-	690108	690764	36.395737	67.749458	79.864159
ostta07g04260	-	7	+	691396	693012	655.094910	1219.437378	1437.492554
ostta07g04270	-	7	-	693132	694232	27.623070	51.419426	60.614056
ostta07g04280	-	7	+	694540	695514	67.900513	126.394547	148.995941
ostta07g04290	-	7	-	695580	698881	70.745728	131.690811	155.239273
ostta07g04300	-	7	-	699149	700437	15.342299	28.559179	33.666023
ostta07g04310	-	7	-	700565	701131	9.067019	16.877954	19.896008
ostta07g04320	-	7	-	701219	702007	40.959446	76.244652	89.878426
ostta07g04330	-	7	+	702411	705644	44.977734	83.724556	98.695862
ostta07g04340	-	7	-	705718	706437	0.293056	0.545514	0.643061
ostta07g04350	-	7	+	707169	708755	67.657219	125.941666	148.462067
ostta07g04360	-	7	+	708934	710001	7.264981	13.523520	15.941746
ostta07g04370	-	7	+	710363	712635	390.766907	727.399658	857.470459
ostta07g04380	-	7	+	712884	713846	16.274145	30.293781	35.710800
ostta07g04390	-	7	-	713975	715039	58.377464	108.667709	128.099258
ostta07g04400	-	7	-	715101	715653	0.486667	0.905914	1.067907
ostta07g04410	-	7	+	715946	719231	51.024776	94.980927	111.965057
ostta07g04420	-	7	-	719320	720414	15.901370	29.599873	34.892811
ostta07g04430	-	7	+	720819	722711	9.595880	17.862410	21.056501
ostta07g04440	-	7	-	722846	725914	34.969696	65.094925	76.734955
ostta07g04450	-	7	+	726264	727187	112.778725	209.933838	247.473434
ostta07g04460	-	7	+	727430	728446	95.296951	177.392105	209.112701
ostta07g04470	-	7	-	728646	729059	170.995163	318.301788	375.219360
ostta07g04480	-	7	+	729533	730195	43.470589	80.919060	95.388695
ostta07g04490	-	7	+	730308	730925	21.236246	39.530567	46.599274
ostta07g04500	-	7	+	731086	731994	21.442244	39.914021	47.051300
ostta07g04510	-	7	-	732042	733538	4.058784	7.555292	8.906301
ostta07g04520	-	7	+	734199	734543	5.600000	10.424213	12.288233
ostta07g04530	-	7	-	734737	737465	151.934326	282.820679	333.393616
ostta07g04540	-	7	+	737554	738561	126.864090	236.153290	278.381317
ostta07g04550	-	7	-	738630	740309	6.282738	11.695108	13.786383
ostta07g04560	-	7	-	740448	742139	16.849882	31.365496	36.974155
ostta07g04570	-	7	-	742318	743073	22.267197	41.449646	48.861515
ostta07g04580	-	7	+	743393	745279	69.974030	130.254333	153.545929
ostta07g04590	-	7	-	745318	746505	22.888889	42.606903	50.225716
ostta07g04600	-	7	+	746562	747983	12.166667	22.647846	26.697649
ostta07g04610	-	7	-	748033	749793	2.144236	3.991424	4.705155
ostta07g04620	-	7	+	750469	753597	39.359219	73.265877	86.367012
ostta07g04630	-	7	-	753673	754095	43.026005	80.091476	94.413132
ostta07g04640	-	7	+	754410	755501	106.691391	198.602478	234.115829
ostta07g04650	-	7	+	755734	757044	20.057207	37.335823	44.012077
ostta07g04660	-	7	+	757220	758479	46.782539	87.084137	102.656204
ostta07g04670	-	7	-	758517	759539	19.537634	36.368656	42.871964
ostta07g04680	-	7	+	759958	760632	18.920000	35.218948	41.516670
ostta07g04690	-	7	+	760704	761423	29.977777	55.802639	65.781052
ostta07g04700	-	7	-	761569	762804	11.395631	21.212589	25.005743
ostta07g04710	-	7	+	763033	763488	6.517544	12.132192	14.301624
ostta07g04720	-	7	-	763538	765112	13.833651	25.750879	30.355556
ostta07g04730	-	7	+	765206	765979	22.611111	42.089828	49.616173
ostta07g04740	-	7	-	766049	766852	38.859451	72.335579	85.270355
ostta07g04750	-	7	+	767000	768910	12.341184	22.972702	27.080597
ostta07g04760	-	7	-	769143	769442	0.421406	0.784433	0.924703
ostta08g00010	-	8	-	329	2773	57.090797	106.272621	125.275887
ostta08g00020	-	8	+	3239	3388	47.060001	87.600624	103.265038
