Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ostta06g03425	-	6	+	583457	583912	16.385965	12.273583	12.831697
ostta06g03430	-	6	+	584041	585678	21.715508	16.265572	17.005213
ostta06g03440	-	6	-	585727	589527	89.027885	66.684578	69.716911
ostta06g03450	-	6	-	589844	592873	128.758087	96.443703	100.829262
ostta06g03460	-	6	+	593358	595241	37.312103	27.947893	29.218761
ostta06g03465	-	6	+	595381	596007	89.121208	66.754478	69.789986
ostta06g03470	-	6	-	596047	596574	212.924240	159.486694	166.738983
ostta06g03480	-	6	+	597013	599364	118.019554	88.400215	92.420013
ostta06g03490	-	6	+	599536	600651	177.418442	132.891769	138.934738
ostta06g03500	-	6	-	600767	601003	760.227844	569.433594	595.327332
ostta06g03510	-	6	+	601415	602547	277.842560	208.112473	217.575928
ostta06g03520	-	6	-	602422	603213	1.158296	0.867599	0.907051
ostta06g03530	-	6	+	603721	604311	51.984772	38.938168	40.708790
ostta06g03540	-	6	+	604505	607273	24.912966	18.660564	19.509111
ostta06g03550	-	6	+	607392	608450	42.627953	31.929625	33.381554
ostta06g03560	-	6	-	608565	608888	81.012344	60.680695	63.440014
ostta06g03570	-	6	+	609289	610788	59.023998	44.210758	46.221146
ostta06g03580	-	6	-	611051	612781	402.945801	301.818573	315.543091
ostta06g03590	-	6	-	613058	613639	114.250946	85.577415	89.468849
ostta06g03620	-	6	+	616122	619112	464.439331	347.879120	363.698120
ostta06g03630	-	6	-	619373	623104	60.468651	45.292847	47.352440
ostta06g03640	-	6	+	623589	625156	220.247711	164.972183	172.473938
ostta06g03650	-	6	+	625329	626798	24.716326	18.513275	19.355125
ostta06g03660	-	6	+	627104	629911	46.707977	34.985687	36.576580
ostta06g03670	-	6	-	629974	631068	127.831047	95.749321	100.103302
ostta06g03680	-	6	+	631583	632275	302.949493	226.918335	237.236938
ostta06g03690	-	6	-	632446	633054	54.988506	41.188053	43.060989
ostta06g03700	-	6	+	633319	633591	2.908425	2.178499	2.277560
ostta06g03710	-	6	-	633659	635194	24.955078	18.692108	19.542089
ostta06g03720	-	6	-	635312	638146	184.629654	138.293198	144.581757
ostta06g03730	-	6	+	638205	640728	84.045059	62.952293	65.814903
ostta06g03740	-	6	-	640811	642382	348.987915	261.402496	273.289185
ostta06g03750	-	6	+	643094	644803	94.586548	70.848183	74.069839
ostta06g03760	-	6	+	644869	645747	109.665527	82.142792	85.878052
ostta06g03770	-	6	-	645840	646334	243.937378	182.716476	191.025085
ostta06g03780	-	6	+	646576	648282	146.739304	109.912170	114.910179
ostta06g03790	-	6	+	649408	650376	173.843140	130.213760	136.134949
ostta06g03800	-	6	+	650415	651821	38.663113	28.959839	30.276724
ostta06g03810	-	6	-	651871	652785	90.715843	67.948906	71.038727
ostta06g03820	-	6	+	653146	657267	119.006065	89.139145	93.192543
ostta06g03830	-	6	-	657431	658249	81.274727	60.877224	63.645481
ostta06g03840	-	6	-	658606	659502	885.225769	663.060852	693.212097
ostta06g03850	-	6	-	660129	661070	65.822716	49.303204	51.545155
ostta06g03860	-	6	+	661372	661896	274.297150	205.456848	214.799545
ostta06g03870	-	6	+	662320	664047	49.412617	37.011543	38.694561
ostta06g03880	-	6	+	664130	664840	55.378342	41.480053	43.366264
ostta06g03890	-	6	-	664883	667558	32.072681	24.023407	25.115818
ostta06g03900	-	6	-	667831	668903	180.806747	135.429718	141.588089
ostta06g03910	-	6	+	669073	672246	93.413040	69.969193	73.150879
ostta06g03920	-	6	-	672310	672834	43.099049	32.282490	33.750462
ostta06g03930	-	6	+	673416	675338	145.822418	109.225395	114.192177
ostta06g03950	-	6	+	677093	677632	105.959259	79.366692	82.975708
ostta06g03960	-	6	+	677741	678970	92.692680	69.429619	72.586777
ostta06g03970	-	6	-	678987	679196	46.066666	34.505325	36.074375
ostta06g03980	-	6	-	679442	680113	461.550598	345.715332	361.435974
ostta06g03990	-	6	-	680256	682745	20.850201	15.617431	16.327597
ostta06g04000	-	6	-	682877	684409	59.699936	44.717056	46.750465
ostta06g04010	-	6	-	684593	685984	244.277298	182.971085	191.291275
ostta06g04020	-	6	+	686313	687686	56.688499	42.461399	44.392235
ostta06g04030	-	6	-	687799	689106	138.481659	103.726952	108.443703
ostta06g04040	-	6	+	689196	690041	63.413712	47.498787	49.658688
ostta06g04050	-	6	-	690099	691652	47.924068	35.896576	37.528893
ostta06g04060	-	6	+	691884	693161	166.133820	124.439255	130.097855
ostta06g04070	-	6	+	693314	694249	271.638885	203.465744	212.717880
ostta06g04080	-	6	-	694299	696167	104.471909	78.252617	81.810982
ostta06g04090	-	6	-	696673	697056	32.263020	24.165977	25.264872
ostta06g04100	-	6	+	697113	697610	12.046184	9.022956	9.433254
ostta06g04110	-	6	-	697657	699381	21.722029	16.270456	17.010319
ostta06g04120	-	6	+	700382	701290	581.599548	435.635651	455.445190
ostta06g04130	-	6	+	701609	702755	25.927420	19.420422	20.303522
ostta06g04140	-	6	+	702987	703388	70.271141	52.635208	55.028679
ostta06g04150	-	6	-	703457	704437	48.908257	36.633762	38.299599
ostta06g04160	-	6	+	704849	705955	113.177956	84.773705	88.628601
ostta06g04170	-	6	+	706152	708137	105.415405	78.959320	82.549828
ostta06g04180	-	6	+	708289	710505	73.914299	55.364048	57.881596
ostta06g04190	-	6	-	710644	711443	184.232117	137.995422	144.270447
ostta06g04200	-	6	+	711599	712666	296.680725	222.222824	232.327927
ostta06g04210	-	6	-	712850	713771	157.333328	117.847412	123.206268
ostta06g04220	-	6	-	713923	715848	73.287643	54.894661	57.390869
ostta06g04230	-	6	-	716028	718004	65.158829	48.805931	51.025272
ostta06g04240	-	6	+	718360	719577	1746.091431	1307.875244	1367.347900
ostta06g04250	-	6	+	719917	720570	199.879211	149.715576	156.523560
ostta06g04260	-	6	+	720710	721917	48.667580	36.453487	38.111130
ostta06g04270	-	6	-	722536	722985	4.832222	3.619480	3.784068
ostta06g04280	-	6	+	723083	725571	20.297523	15.203459	15.894802
ostta06g04290	-	6	+	725683	728370	15.111235	11.318771	11.833467
ostta06g04300	-	6	+	728490	736119	27.595621	20.669954	21.609875
ostta06g04310	-	6	+	736277	737494	60.330048	45.189030	47.243900
ostta06g04320	-	6	+	737765	738937	261.873840	196.151428	205.070969
ostta06g04330	-	6	+	739050	739952	29.679956	22.231184	23.242098
ostta06g04340	-	6	+	740213	742747	32.398422	24.267397	25.370903
ostta06g04345	-	6	+	742825	743307	0.898551	0.673042	0.703647
ostta06g04347	-	6	+	743394	744275	63.629253	47.660236	49.827477
ostta06g04350	-	6	-	744347	745258	122.710518	91.913887	96.093468
ostta06g04360	-	6	-	745443	746024	56.579037	42.379406	44.306515
ostta06g04370	-	6	+	746323	747453	73.982315	55.414989	57.934860
ostta06g04380	-	6	-	747524	748288	1.108497	0.830298	0.868054
ostta06g04390	-	6	+	748577	749596	11.885295	8.902445	9.307264
ostta06g04400	-	6	+	749741	756027	14.870439	11.138408	11.644902
ostta06g04420	-	6	-	756099	757241	93.057739	69.703056	72.872650
ostta06g04430	-	6	+	757455	757979	125.453331	93.968338	98.241333
ostta06g04440	-	6	+	758158	760452	39.932899	29.910948	31.271082
ostta06g04450	-	6	-	760604	761993	189.809418	142.172989	148.638000
ostta06g04460	-	6	-	762166	776073	0.089589	0.067105	0.070156
ostta06g04470	-	6	+	776199	776717	0.000000	0.000000	0.000000
ostta06g04480	-	6	-	776718	777947	40.126827	30.056208	31.422945
ostta06g04490	-	6	+	777982	779382	44.807281	33.562008	35.088165
ostta06g04500	-	6	+	779505	779870	42.754097	32.024113	33.480335
ostta06g04510	-	6	-	779936	780757	31.244526	23.403093	24.467297
ostta06g04520	-	6	+	781156	781989	160.352524	120.108879	125.570572
ostta06g04530	-	6	+	782360	782755	122.027779	91.402496	95.558815
ostta06g04540	-	6	-	782809	783834	88.005852	65.919044	68.916557
ostta06g04550	-	6	-	783868	784416	3.981785	2.982477	3.118099
ostta06g04560	-	6	-	784717	785316	165.419998	123.904572	129.538864
ostta06g04570	-	6	+	785419	786666	69.149040	51.794720	54.149971
ostta06g04580	-	6	-	786813	788384	24.760178	18.546122	19.389465
ostta06g04590	-	6	-	788693	789934	72.202896	54.082150	56.541416
ostta06g04600	-	6	+	790072	790839	135.928391	101.814468	106.444252
ostta06g04610	-	6	-	790890	792107	50.877666	38.108910	39.841827
ostta06g04620	-	6	+	792235	792930	39.701149	29.737360	31.089600
ostta06g04630	-	6	-	792975	793448	2.569620	1.924723	2.012245
ostta07g00010	-	7	-	547	2160	44.851299	33.594978	35.122635
ostta07g00015	-	7	+	2186	3643	17.799040	13.332018	13.938263
ostta07g00020	-	7	+	3764	6092	39.141399	29.318092	30.651266
ostta07g00030	-	7	-	6164	9403	4.535185	3.396991	3.551461
ostta07g00040	-	7	-	9675	10064	230.676926	172.783981	180.640961
ostta07g00050	-	7	+	10301	11417	1992.511108	1492.451050	1560.316895
ostta07g00060	-	7	-	11481	12317	57.906807	43.373947	45.346283
ostta07g00070	-	7	+	12567	14285	102.523560	76.793243	80.285248
ostta07g00080	-	7	+	14638	17328	80.588997	60.363594	63.108498
ostta07g00090	-	7	-	17352	20606	32.379723	24.253389	25.356258
ostta07g00100	-	7	-	20840	21964	19.888000	14.896714	15.574108
ostta07g00110	-	7	-	22052	22894	34.671413	25.969938	27.150860
ostta07g00120	-	7	+	23058	27260	70.491318	52.800125	55.201096
ostta07g00130	-	7	+	27636	28272	254.678024	190.761536	199.435989
ostta07g00140	-	7	+	28535	29166	112.890770	84.558601	88.403709
ostta07g00150	-	7	-	29316	30878	116.921822	87.577980	91.560394
ostta07g00160	-	7	+	31703	34356	128.943329	96.582451	100.974319
ostta07g00170	-	7	-	34525	35664	1840.101440	1378.291626	1440.966309
ostta07g00190	-	7	+	36025	36879	235.481873	176.383041	184.403656
ostta07g00200	-	7	-	36963	38549	73.512917	55.063396	57.567284
ostta07g00210	-	7	-	38924	40282	117.461372	87.982117	91.982910
ostta07g00220	-	7	+	41135	42079	108.650795	81.382729	85.083427
ostta07g00230	-	7	+	42513	43163	941.619812	705.301697	737.373718
ostta07g00240	-	7	+	43322	44161	22.633333	16.953051	17.723953
ostta07g00250	-	7	+	44227	44883	72.719940	54.469433	56.946312
ostta07g00260	-	7	-	45020	46564	48.035599	35.980114	37.616230
ostta07g00270	-	7	-	46667	51731	36.479141	27.323978	28.566475
ostta07g00280	-	7	+	52427	54422	185.732346	139.119141	145.445282
ostta07g00290	-	7	-	54488	55340	115.131615	86.237061	90.158501
ostta07g00320	-	7	+	56427	57329	49.700996	37.227547	38.920387
ostta07g00330	-	7	-	57377	57973	122.512680	91.765701	95.938538
ostta07g00335	-	7	+	58102	59145	58.638889	43.922298	45.919567
ostta07g00340	-	7	+	59223	60851	48.596069	36.399925	38.055130
ostta07g00350	-	7	-	60869	62440	53.762722	40.269905	42.101089
ostta07g00360	-	7	-	62509	62904	31.876263	23.876284	24.962004
ostta07g00370	-	7	-	63013	66063	85.221237	63.833282	66.735962
ostta07g00380	-	7	-	66231	68042	82.550774	61.833027	64.644745
ostta07g00385	-	7	-	68546	69868	46.455025	34.796219	36.378498
ostta07g00390	-	7	-	70081	72342	21.296640	15.951827	16.677200
ostta07g00400	-	7	-	72486	74174	55.808468	41.802227	43.703091
ostta07g00410	-	7	+	74298	75305	80.996033	60.668476	63.427238
ostta07g00420	-	7	-	75390	76643	25.952152	19.438946	20.322889
ostta07g00430	-	7	-	76781	77485	321.670929	240.941254	251.897522
ostta07g00440	-	7	-	77599	81984	38.674873	28.968649	30.285933
ostta07g00450	-	7	+	82092	83738	50.443230	37.783504	39.501621
ostta07g00470	-	7	+	85354	85788	3756.657471	2813.850098	2941.803467
ostta07g00480	-	7	+	86003	86821	177.245422	132.762177	138.799240
ostta07g00490	-	7	+	87097	88361	123.099220	92.205032	96.397858
ostta07g00500	-	7	+	88480	89139	30.057575	22.514032	23.537807
ostta07g00510	-	7	-	89193	90509	49.085800	36.766747	38.438633
ostta07g00520	-	7	-	90589	91169	139.103790	104.192947	108.930885
ostta07g00530	-	7	+	91347	92783	30.600557	22.920742	23.963013
ostta07g00540	-	7	+	92816	93385	175.886520	131.744324	137.735107
ostta07g00550	-	7	-	93530	93909	313.728210	234.991913	245.677658
ostta07g00560	-	7	+	93935	94981	147.704865	110.635399	115.666306
ostta07g00570	-	7	-	95087	95680	0.442761	0.331641	0.346722
ostta07g00580	-	7	+	96577	97903	9.215294	6.902534	7.216411
ostta07g00590	-	7	+	97918	98784	27.931370	20.921440	21.872795
ostta07g00600	-	7	+	99020	100096	49.538532	37.105858	38.793163
ostta07g00610	-	7	-	100173	100574	24.082090	18.038214	18.858461
ostta07g00620	-	7	+	100643	101452	70.151855	52.545860	54.935265
ostta07g00630	-	7	-	101475	102545	55.190475	41.339333	43.219147
ostta07g00640	-	7	-	102765	103184	3261.480957	2442.947754	2554.035400
ostta07g00650	-	7	+	103514	104557	67.440613	50.515057	52.812119
ostta07g00655	-	7	-	104672	105472	259.752808	194.562698	203.410004
ostta07g00660	-	7	-	105474	106391	3.543573	2.654243	2.774939
ostta07g00670	-	7	+	106544	107299	2.955026	2.213404	2.314053
ostta07g00680	-	7	-	107392	109168	61.282326	45.902313	47.989616
ostta07g00690	-	7	-	109258	110469	2.202145	1.649473	1.724479
ostta07g00700	-	7	-	110538	111434	36.705685	27.493668	28.743879
ostta07g00710	-	7	+	111522	112422	119.254791	89.325447	93.387314
ostta07g00720	-	7	-	112630	113229	179.190002	134.218735	140.322021
ostta07g00730	-	7	+	114096	115571	55.632114	41.670135	43.564991
ostta07g00740	-	7	+	115664	116568	219.543289	164.444565	171.922318
ostta07g00750	-	7	-	116778	117194	129.083939	96.687775	101.084427
ostta07g00760	-	7	+	117534	118214	8.110132	6.074734	6.350969
ostta07g00770	-	7	-	118425	119324	677.245300	507.277191	530.344482
ostta07g00780	-	7	+	119699	120877	454.163269	340.182007	355.651031
ostta07g00790	-	7	+	120977	122026	43.688572	32.724060	34.212112
ostta07g00800	-	7	-	122267	123302	163.947876	122.801910	128.386047
ostta07g00810	-	7	-	123368	124801	3.173640	2.377152	2.485248
ostta07g00820	-	7	-	124898	125398	249.846313	187.142441	195.652328
ostta07g00830	-	7	+	125863	126609	187.174026	140.199005	146.574249
ostta07g00840	-	7	-	126643	127806	38.591064	28.905874	30.220303
ostta07g00850	-	7	-	127947	128936	39.871716	29.865122	31.223169
ostta07g00860	-	7	+	128955	129452	57.953815	43.409161	45.383095
ostta07g00870	-	7	+	129685	129936	203.246033	152.237411	159.160080
ostta07g00880	-	7	-	130004	131422	72.294571	54.150818	56.613205
ostta07g00890	-	7	+	131682	133316	42.597553	31.906855	33.357746
ostta07g00900	-	7	-	133435	133896	1.077922	0.807396	0.844111
ostta07g00910	-	7	+	134060	134873	2916.085693	2184.236328	2283.559570
ostta07g00920	-	7	+	135404	136711	109.290520	81.861900	85.584389
ostta07g00930	-	7	-	137068	137535	149.019226	111.619904	116.695572
ostta07g00940	-	7	-	137854	138726	129.989685	97.366203	101.793716
ostta07g00950	-	7	-	138871	139755	61.039547	45.720467	47.799503
ostta07g00960	-	7	-	139934	141172	6.700565	5.018926	5.247150
ostta07g00970	-	7	+	141195	141816	2.670034	1.999936	2.090879
ostta07g00980	-	7	+	142077	143563	464.034454	347.575836	363.381073
ostta07g00990	-	7	-	143835	144167	71.726723	53.725479	56.168526
ostta07g01000	-	7	+	144277	145482	1.672471	1.252731	1.309696
ostta07g01010	-	7	-	145532	146503	78.757202	58.991524	61.674030
ostta07g01020	-	7	-	146950	147504	75.545944	56.586197	59.159325
ostta07g01030	-	7	-	147534	147803	40.277779	30.169273	31.541155
ostta07g01040	-	7	+	147874	149475	117.820862	88.251381	92.264420
ostta07g01050	-	7	+	149657	152359	8.550869	6.404860	6.696106
ostta07g01060	-	7	+	152396	153115	70.081947	52.493496	54.880520
ostta07g01070	-	7	+	153259	154446	40.617004	30.423365	31.806797
ostta07g01080	-	7	+	154564	155652	3.539945	2.651526	2.772098
ostta07g01090	-	7	+	155779	157326	49.611755	37.160706	38.850506
ostta07g01100	-	7	-	157380	158159	80.800003	60.521648	63.273727
ostta07g01110	-	7	+	158530	160113	146.631943	109.831764	114.826103
ostta07g01120	-	7	-	160187	161854	104.269783	78.101219	81.652695
ostta07g01130	-	7	+	162309	163133	55.243637	41.379154	43.260777
ostta07g01140	-	7	-	163175	163402	100.942986	75.609352	79.047508
ostta07g01150	-	7	+	163415	165301	32.845257	24.602091	25.720814
ostta07g01160	-	7	-	165419	166257	435.666656	326.327484	341.166504
ostta07g01170	-	7	+	166390	166822	22.676470	16.985361	17.757732
ostta07g01175	-	7	+	166889	167089	68.231346	51.107338	53.431332
ostta07g01180	-	7	+	167221	167772	209.474640	156.902832	164.037643
ostta07g01190	-	7	-	167857	168879	82.724342	61.963032	64.780663
ostta07g01200	-	7	-	169124	170551	670.903625	502.527100	525.378357
ostta07g01205	-	7	-	170791	171288	441.805206	330.925446	345.973541
ostta07g01210	-	7	-	171380	172729	73.662224	55.175236	57.684200
ostta07g01220	-	7	+	173161	174333	57.731033	43.242290	45.208633
ostta07g01230	-	7	+	174365	177826	11.932698	8.937952	9.344385
ostta07g01250	-	7	+	178083	178860	0.626781	0.469478	0.490826
ostta07g01260	-	7	-	178982	181063	96.564362	72.329628	75.618652
ostta07g01270	-	7	+	181303	182472	167.084610	125.151421	130.842407
ostta07g01280	-	7	-	182536	183252	53.725243	40.241829	42.071739
ostta07g01285	-	7	+	183626	184189	43.716312	32.744839	34.233837
ostta07g01290	-	7	+	184427	185314	213.987595	160.283173	167.571701
ostta07g01300	-	7	-	185394	186161	4.868490	3.646646	3.812469
ostta07g01310	-	7	+	186223	188763	49.368752	36.978687	38.660210
ostta07g01320	-	7	-	188811	189560	90.513336	67.797226	70.880150
ostta07g01330	-	7	-	189682	191128	33.431374	25.041109	26.179798
ostta07g01340	-	7	-	191181	191828	221.000778	165.536255	173.063660
ostta07g01350	-	7	+	192180	193209	2197.269531	1645.821289	1720.661255
ostta07g01360	-	7	-	193407	194420	28.745562	21.531294	22.510382
ostta07g01370	-	7	-	194550	195140	25.267344	18.926004	19.786621
ostta07g01380	-	7	+	195200	197017	24.529703	18.373489	19.208982
ostta07g01390	-	7	-	197053	198894	43.988598	32.948792	34.447060
ostta07g01400	-	7	+	199003	200274	37.046597	27.749020	29.010845
ostta07g01410	-	7	-	200348	201031	108.966377	81.619110	85.330551
ostta07g01420	-	7	+	201107	202570	82.812157	62.028809	64.849434
ostta07g01430	-	7	-	202652	203824	60.098892	45.015888	47.062881
ostta07g01435	-	7	+	204107	205114	19.480726	14.591652	15.255176
ostta07g01440	-	7	+	205163	206311	53.997391	40.445679	42.284855
ostta07g01450	-	7	-	206397	206975	216.537140	162.192856	169.568222
ostta07g01460	-	7	+	207154	207810	23.633181	17.701967	18.506924
ostta07g01470	-	7	+	207951	209051	54.514988	40.833374	42.690178
ostta07g01480	-	7	-	209140	211533	8.419800	6.306684	6.593467
ostta07g01490	-	7	+	211865	212851	173.236069	129.759064	135.659546
ostta07g01500	-	7	-	212915	213601	123.238716	92.309525	96.507095
ostta07g01510	-	7	-	213795	214106	48.967949	36.678474	38.346344
ostta07g01520	-	7	+	214649	217418	68.655708	51.425201	53.763649
ostta07g01530	-	7	+	217584	218249	688.738708	515.886108	539.344849
ostta07g01540	-	7	+	218401	219537	153.680740	115.111519	120.345955
ostta07g01550	-	7	+	219984	221246	193.125092	144.656525	151.234451
ostta07g01560	-	7	-	221282	221890	77.349754	57.937305	60.571873
ostta07g01570	-	7	-	222113	224776	4.981606	3.731373	3.901049
ostta07g01575	-	7	-	224880	225427	51.621399	38.665989	40.424236
ostta07g01580	-	7	-	225510	229628	38.556324	28.879852	30.193098
ostta07g01590	-	7	+	229744	230928	20.461180	15.326041	16.022959
ostta07g01600	-	7	-	230987	232906	48.870052	36.605145	38.269684
ostta07g01610	-	7	+	233269	234805	1136.398438	851.196777	889.903076
ostta07g01620	-	7	-	234901	236832	39.793480	29.806519	31.161903
ostta07g01630	-	7	+	237111	237455	139.689865	104.631935	109.389839
ostta07g01640	-	7	-	237516	251945	15.247263	11.420661	11.939990
ostta07g01650	-	7	+	252198	254078	94.823502	71.025665	74.255402
ostta07g01660	-	7	-	254301	255314	103.649895	77.636902	81.167267
ostta07g01670	-	7	+	255679	256749	62.289448	46.656681	48.778286
ostta07g01680	-	7	+	256934	258757	76.878838	57.584576	60.203106
ostta07g01690	-	7	+	258870	259442	132.460739	99.217094	103.728767
ostta07g01700	-	7	-	259490	263362	23.109346	17.309599	18.096714
ostta07g01710	-	7	+	263411	264979	24.659018	18.470350	19.310247
ostta07g01720	-	7	-	265060	265707	67.390434	50.477474	52.772820
ostta07g01730	-	7	+	265957	266673	123.264992	92.329201	96.527664
ostta07g01740	-	7	-	266925	268163	263.825653	197.613388	206.599411
ostta07g01750	-	7	-	268802	269998	132.677948	99.379799	103.898865
ostta07g01760	-	7	-	270040	270761	467.222229	349.963562	365.877380
ostta07g01770	-	7	+	271123	272385	58.988125	44.183887	46.193050
ostta07g01780	-	7	+	272540	273142	92.570488	69.338089	72.491089
ostta07g01790	-	7	-	273225	275171	54.333332	40.697308	42.547928
ostta07g01800	-	7	-	275432	276370	173.287537	129.797607	135.699860
ostta07g01810	-	7	+	276769	278328	91.383331	68.448875	71.561432
ostta07g01820	-	7	-	278399	281050	59.747360	44.752579	46.787601
ostta07g01830	-	7	+	281214	282455	41.404991	31.013588	32.423862
ostta07g01840	-	7	+	282655	283124	7.128205	5.339241	5.582031
ostta07g01850	-	7	-	283139	286306	22.265379	16.677443	17.435810
ostta07g01860	-	7	+	286716	287590	280.874084	210.383179	219.949875
ostta07g01870	-	7	-	287694	288351	169.235046	126.762161	132.526382
ostta07g01880	-	7	-	288522	291452	60.958378	45.659664	47.735935
ostta07g01890	-	7	-	291573	292733	64.912148	48.621159	50.832100
ostta07g01895	-	7	-	292846	293820	114.776413	85.971008	89.880341
ostta07g01900	-	7	+	294182	294802	176.885666	132.492706	138.517517
ostta07g01910	-	7	-	294830	298876	22.372622	16.757771	17.519793
ostta07g01920	-	7	-	299247	302567	98.379105	73.688919	77.039764
ostta07g01930	-	7	-	303603	304257	55.507156	41.576538	43.467136
ostta07g01940	-	7	+	304352	304811	89.064651	66.712120	69.745697
ostta07g01950	-	7	+	305276	308852	93.698471	70.182991	73.374405
ostta07g01960	-	7	+	309135	310253	70.587128	52.871895	55.276123
ostta07g01970	-	7	-	310333	311136	46.221394	34.621220	36.195541
ostta07g01975	-	7	-	311276	311752	304.297699	227.928177	238.292694
ostta07g01980	-	7	+	312178	316878	26.688152	19.990232	20.899244
ostta07g01990	-	7	+	316944	317430	814.307861	609.941223	637.676880
ostta07g02000	-	7	-	317623	317979	246.871155	184.913956	193.322495
ostta07g02010	-	7	-	318107	320488	62.525608	46.833569	48.963223
ostta07g02020	-	7	+	320774	321604	76.044525	56.959648	59.549763
ostta07g02030	-	7	-	321679	322308	79.339684	59.427822	62.130165
ostta07g02040	-	7	+	322495	325524	75.947609	56.887051	59.473866
ostta07g02050	-	7	+	325649	327013	26.197802	19.622944	20.515255
ostta07g02060	-	7	+	327518	328066	256.941711	192.457108	201.208664
ostta07g02070	-	7	+	328280	329131	48.186619	36.093235	37.734493
ostta07g02080	-	7	-	329256	329756	27.944111	20.930983	21.882772
ostta07g02090	-	7	-	329866	331191	42.940422	32.163673	33.626247
ostta07g02100	-	7	+	331215	331817	68.769485	51.510426	53.852745
ostta07g02110	-	7	-	331879	334026	42.673183	31.963505	33.416973
ostta07g02120	-	7	-	334134	336353	378.595947	283.579803	296.474945
ostta07g02130	-	7	+	336993	338120	87.190605	65.308395	68.278152
ostta07g02140	-	7	-	338156	339560	65.588417	49.127705	51.361679
ostta07g02150	-	7	-	339958	340456	381.407806	285.685974	298.676910
ostta07g02160	-	7	+	340514	341419	27.364239	20.496643	21.428680
ostta07g02170	-	7	-	341479	342027	104.041893	77.930519	81.474243
ostta07g02180	-	7	+	343092	344456	920.542847	689.514404	720.868530
ostta07g02190	-	7	-	344611	345042	53.365742	39.972553	41.790215
ostta07g02200	-	7	-	345238	347073	36.883442	27.626814	28.883078
ostta07g02210	-	7	+	347235	348965	23.469093	17.579060	18.378429
ostta07g02220	-	7	-	349125	349655	109.195854	81.790993	85.510262
ostta07g02230	-	7	+	349785	350885	39.836514	29.838751	31.195602
ostta07g02240	-	7	-	350926	358809	18.755772	14.048640	14.687470
ostta07g02250	-	7	+	358905	361301	100.171883	75.031769	78.443665
ostta07g02260	-	7	-	361381	363639	121.590088	91.074654	95.216064
ostta07g02270	-	7	+	363999	365540	71.023994	53.199116	55.618229
ostta07g02280	-	7	-	365594	366757	161.578186	121.026947	126.530380
ostta07g02290	-	7	+	366998	368830	81.604202	61.124012	63.903488
ostta07g02300	-	7	+	368924	370228	31.601532	23.670504	24.746866
ostta07g02310	-	7	-	370300	372629	266.242432	199.423630	208.491974
ostta07g02320	-	7	-	372820	375021	0.371935	0.278591	0.291259
ostta07g02330	-	7	-	375112	378543	77.234268	57.850800	60.481438
ostta07g02340	-	7	+	378865	379446	382.094513	286.200348	299.214661
ostta07g02350	-	7	-	379516	380952	71.818367	53.794132	56.240295
ostta07g02360	-	7	+	381271	383097	35.652435	26.704752	27.919090
ostta07g02370	-	7	+	383265	383846	105.414253	78.958466	82.548920
ostta07g02380	-	7	-	383965	384870	499.871979	374.419220	391.445099
ostta07g02390	-	7	+	385976	388876	93.083076	69.722038	72.892494
ostta07g02400	-	7	-	388910	389431	2.713602	2.032570	2.124996
ostta07g02410	-	7	-	389739	389855	2.700855	2.023022	2.115014
ostta07g02420	-	7	-	390090	390338	3.586345	2.686281	2.808433
ostta07g02430	-	7	-	390505	391482	0.630879	0.472547	0.494035
ostta07g02440	-	7	-	391684	392082	140.342102	105.120476	109.900589
ostta07g02450	-	7	+	392455	393621	93.769493	70.236183	73.430023
ostta07g02460	-	7	-	393623	394249	48.294456	36.174007	37.818939
ostta07g02470	-	7	+	394418	395956	119.361923	89.405685	93.471207
ostta07g02480	-	7	-	396017	396478	163.158005	122.210274	127.767509
ostta07g02490	-	7	+	396520	397605	28.470533	21.325291	22.295010
ostta07g02500	-	7	+	398095	399901	3035.672852	2273.810791	2377.207031
ostta07g02510	-	7	+	400253	402007	27.765812	20.797432	21.743149
ostta07g02520	-	7	-	402031	403803	31.258320	23.413425	24.478100
ostta07g02530	-	7	+	404174	405239	3690.930176	2764.618164	2890.333008
ostta07g02540	-	7	-	405448	408546	52.927074	39.643978	41.446701
ostta07g02550	-	7	+	408843	410321	268.371887	201.018646	210.159531
ostta07g02560	-	7	+	410477	410770	104.887756	78.564102	82.136627
ostta07g02570	-	7	-	410842	414018	74.435631	55.754539	58.289852
ostta07g02580	-	7	+	414251	415468	40.468800	30.312353	31.690741
ostta07g02590	-	7	-	415545	416540	249.005020	186.512283	194.993515
ostta07g02600	-	7	-	416738	419170	57.984791	43.432362	45.407352
ostta07g02610	-	7	+	419292	419753	75.646721	56.661682	59.238243
ostta07g02620	-	7	+	419894	421447	37.284428	27.927162	29.197088
ostta07g02630	-	7	+	421578	423092	32.215179	24.130142	25.227407
ostta07g02640	-	7	+	423306	423959	110.207954	82.549088	86.302818
ostta07g02650	-	7	+	424351	425847	70.841019	53.062061	55.474941
ostta07g02660	-	7	+	426039	426884	93.158401	69.778458	72.951477
ostta07g02670	-	7	+	426974	428128	36.579220	27.398943	28.644846
ostta07g02675	-	7	-	428163	428897	57.738777	43.248089	45.214699
ostta07g02680	-	7	-	428986	431148	68.996506	51.680470	54.030521
ostta07g02690	-	7	+	431240	431578	83.802818	62.770844	65.625206
ostta07g02700	-	7	-	431775	432515	140.367310	105.139359	109.920334
